Order_ID,Customer_ID,Customer_Type,Product,Category,Unit_Price,Quantity,Discount,Total_Price,Region,Order_Date
ORD1931443,CUS2203,B2B,Selters,Water,0.81,41,0.05,31.55,Brandenburg,2022-01-04
ORD1062403,CUS6086,B2C,Rauch Multivitamin,Juices,2.38,14,0.0,33.32,Sachsen-Anhalt,2022-12-08
ORD2273480,CUS5569,B2B,Evian,Water,1.4,92,0.15,109.48,Berlin,2021-05-15
ORD2933551,CUS79,B2C,Augustiner,Alcoholic Beverages,1.09,14,0.0,15.26,Saarland,2021-09-24
ORD1922402,CUS1319,B2C,Mezzo Mix,Soft Drinks,0.59,13,0.0,7.67,Sachsen,2021-09-28
ORD2114450,CUS8794,B2C,Pepsi,Soft Drinks,1.58,1,0.0,1.58,Hamburg,2023-12-27
ORD395712,CUS5857,B2C,Rauch Multivitamin,Juices,2.45,5,0.0,12.25,Hessen,2023-05-24
ORD1285447,CUS833,B2C,Club Mate,Soft Drinks,2.26,2,0.0,4.52,Sachsen,2023-08-08
ORD2320406,CUS3564,B2B,Coca-Cola,Soft Drinks,1.47,60,0.05,83.79,Baden-Württemberg,2022-05-01
ORD2256451,CUS5478,B2B,Johnnie Walker,Alcoholic Beverages,23.71,69,0.15,1390.59,Thüringen,2022-07-16
ORD2854028,CUS8085,B2C,Havana Club,Alcoholic Beverages,12.58,10,0.0,125.8,Saarland,2021-06-26
ORD1036269,CUS2396,B2C,Augustiner,Alcoholic Beverages,1.16,11,0.0,12.76,Brandenburg,2023-06-21
ORD426633,CUS4791,B2B,Red Bull,Soft Drinks,3.22,35,0.1,101.43,Bayern,2022-10-03
ORD1150650,CUS7891,B2B,Mango Juice,Juices,3.7,97,0.15,305.06,Nordrhein-Westfalen,2022-07-04
ORD2070391,CUS8383,B2C,Mango Juice,Juices,3.31,11,0.0,36.41,Bayern,2023-08-05
ORD1177052,CUS4349,B2C,Mango Juice,Juices,3.12,6,0.0,18.72,Bremen,2021-09-16
ORD665029,CUS315,B2C,Mango Juice,Juices,3.31,3,0.0,9.93,Brandenburg,2023-12-27
ORD1103212,CUS1865,B2C,Rockstar,Soft Drinks,2.27,3,0.0,6.81,Thüringen,2022-08-31
ORD930464,CUS6236,B2C,Apollinaris,Water,0.93,10,0.0,9.3,Nordrhein-Westfalen,2021-12-08
ORD794522,CUS5176,B2C,Augustiner,Alcoholic Beverages,1.09,8,0.0,8.72,Nordrhein-Westfalen,2021-02-22
ORD985213,CUS8029,B2C,Volvic Touch,Water,1.42,6,0.0,8.52,Hessen,2022-04-24
ORD1246772,CUS3783,B2C,Volvic Touch,Water,1.42,2,0.0,2.84,Rheinland-Pfalz,2022-04-27
ORD1523714,CUS1751,B2B,Sprite,Soft Drinks,0.71,32,0.05,21.58,Nordrhein-Westfalen,2023-03-04
ORD1557718,CUS8333,B2B,Augustiner,Alcoholic Beverages,2.27,85,0.15,164.01,Bremen,2023-10-14
ORD2164380,CUS1662,B2C,Chardonnay,Alcoholic Beverages,5.03,12,0.0,60.36,Mecklenburg-Vorpommern,2023-06-11
ORD17700,CUS9528,B2C,Vio Wasser,Water,1.66,7,0.0,11.62,Mecklenburg-Vorpommern,2022-09-04
ORD594893,CUS6118,B2C,San Pellegrino,Water,0.91,3,0.0,2.73,Nordrhein-Westfalen,2023-10-24
ORD378796,CUS6744,B2B,Krombacher,Alcoholic Beverages,1.06,66,0.05,66.46,Schleswig-Holstein,2021-10-11
ORD876730,CUS1178,B2C,Moët & Chandon,Alcoholic Beverages,60.58,14,0.0,848.12,Bayern,2023-06-23
ORD2600355,CUS4806,B2C,Havana Club,Alcoholic Beverages,12.96,15,0.0,194.4,Brandenburg,2022-05-24
ORD678438,CUS2872,B2B,Red Bull,Soft Drinks,2.34,72,0.1,151.63,Sachsen-Anhalt,2021-10-05
ORD12924,CUS463,B2C,Volvic,Water,0.55,15,0.0,8.25,Saarland,2021-05-25
ORD15349,CUS4434,B2C,Tomato Juice,Juices,3.33,10,0.0,33.3,Hamburg,2022-07-22
ORD1984065,CUS1300,B2C,Coca-Cola,Soft Drinks,1.1,13,0.0,14.3,Bremen,2023-12-14
ORD2623548,CUS6909,B2B,Mango Juice,Juices,2.78,72,0.05,190.15,Sachsen-Anhalt,2021-06-04
ORD1518760,CUS8785,B2C,Granini Apple,Juices,1.64,13,0.0,21.32,Sachsen-Anhalt,2022-05-09
ORD709297,CUS8362,B2C,Tomato Juice,Juices,3.33,4,0.0,13.32,Bayern,2022-07-20
ORD14733,CUS4158,B2B,San Pellegrino,Water,0.65,24,0.05,14.82,Mecklenburg-Vorpommern,2023-11-27
ORD2051091,CUS2469,B2B,Volvic Touch,Water,1.55,71,0.15,93.54,Hessen,2023-05-12
ORD679988,CUS1489,B2C,Mango Juice,Juices,3.31,4,0.0,13.24,Saarland,2023-09-21
ORD482647,CUS2899,B2B,Hohes C Orange,Juices,2.53,87,0.15,187.09,Sachsen,2023-05-05
ORD1715756,CUS9926,B2C,Selters,Water,0.49,11,0.0,5.39,Hamburg,2023-04-14
ORD2675993,CUS404,B2B,Granini Apple,Juices,1.46,16,0.1,21.02,Bayern,2021-01-18
ORD2184190,CUS7602,B2C,Evian,Water,1.31,15,0.0,19.65,Bayern,2023-08-11
ORD938999,CUS8275,B2B,Club Mate,Soft Drinks,1.92,59,0.05,107.62,Sachsen,2023-09-30
ORD2764984,CUS2134,B2C,Apollinaris,Water,0.93,7,0.0,6.51,Mecklenburg-Vorpommern,2021-09-06
ORD2018249,CUS5922,B2C,Rauch Multivitamin,Juices,2.31,14,0.0,32.34,Baden-Württemberg,2021-01-02
ORD2695095,CUS7025,B2C,Augustiner,Alcoholic Beverages,1.16,4,0.0,4.64,Hessen,2023-08-25
ORD633227,CUS1267,B2C,Mango Juice,Juices,3.21,7,0.0,22.47,Saarland,2022-07-08
ORD2608077,CUS1110,B2B,Jever,Alcoholic Beverages,1.53,66,0.1,90.88,Schleswig-Holstein,2022-09-10
ORD2030038,CUS1828,B2B,Merlot,Alcoholic Beverages,9.1,87,0.1,712.53,Schleswig-Holstein,2022-04-10
ORD2500334,CUS5680,B2B,Cranberry Juice,Juices,3.47,13,0.05,42.85,Bayern,2022-12-23
ORD274880,CUS5844,B2C,Mezzo Mix,Soft Drinks,0.59,12,0.0,7.08,Brandenburg,2021-12-20
ORD2885342,CUS4530,B2B,Beck's,Alcoholic Beverages,1.69,50,0.1,76.05,Niedersachsen,2023-01-05
ORD245127,CUS6830,B2C,Cranberry Juice,Juices,3.67,15,0.0,55.05,Berlin,2023-08-26
ORD2646594,CUS9242,B2B,Tomato Juice,Juices,2.07,8,0.05,15.73,Hessen,2022-12-29
ORD2462502,CUS8313,B2C,Mango Juice,Juices,3.31,5,0.0,16.55,Niedersachsen,2023-05-12
ORD2837434,CUS337,B2B,Jack Daniels,Alcoholic Beverages,19.02,37,0.05,668.55,Bayern,2022-03-16
ORD50164,CUS5121,B2B,Tomato Juice,Juices,2.71,80,0.1,195.12,Rheinland-Pfalz,2022-03-19
ORD317482,CUS7760,B2C,Schwip Schwap,Soft Drinks,1.24,14,0.0,17.36,Berlin,2022-07-17
ORD868905,CUS8493,B2C,Coca-Cola,Soft Drinks,1.07,15,0.0,16.05,Berlin,2022-04-08
ORD573083,CUS9577,B2C,Merlot,Alcoholic Beverages,4.35,15,0.0,65.25,Bayern,2022-05-20
ORD198296,CUS2042,B2C,Mountain Dew,Soft Drinks,0.99,1,0.0,0.99,Nordrhein-Westfalen,2023-01-03
ORD688048,CUS5012,B2C,Sprite,Soft Drinks,0.55,15,0.0,8.25,Nordrhein-Westfalen,2022-03-30
ORD1294815,CUS8061,B2C,Volvic Touch,Water,1.42,4,0.0,5.68,Schleswig-Holstein,2022-05-21
ORD2653654,CUS7005,B2C,Mezzo Mix,Soft Drinks,0.59,9,0.0,5.31,Rheinland-Pfalz,2021-09-21
ORD750255,CUS3270,B2C,Tomato Juice,Juices,3.23,1,0.0,3.23,Thüringen,2021-01-28
ORD378778,CUS1896,B2C,Apollinaris,Water,0.96,2,0.0,1.92,Niedersachsen,2022-03-03
ORD1257983,CUS5100,B2C,Volvic,Water,0.58,6,0.0,3.48,Schleswig-Holstein,2023-11-08
ORD2493848,CUS4887,B2C,Tomato Juice,Juices,3.23,1,0.0,3.23,Berlin,2021-07-26
ORD1423537,CUS470,B2C,Cranberry Juice,Juices,3.67,15,0.0,55.05,Bremen,2023-11-26
ORD1751864,CUS8996,B2C,Jack Daniels,Alcoholic Beverages,50.25,4,0.0,201.0,Mecklenburg-Vorpommern,2022-04-10
ORD2633886,CUS106,B2C,Monster,Soft Drinks,3.12,14,0.0,43.68,Berlin,2021-02-26
ORD719059,CUS6856,B2C,Evian,Water,1.23,9,0.0,11.07,Thüringen,2021-09-01
ORD2697700,CUS83,B2C,Riesling,Alcoholic Beverages,4.19,5,0.0,20.95,Rheinland-Pfalz,2022-07-30
ORD2419762,CUS5762,B2B,Gerolsteiner,Water,1.1,47,0.1,46.53,Hamburg,2021-12-16
ORD1486377,CUS6832,B2C,Coca-Cola,Soft Drinks,1.04,8,0.0,8.32,Sachsen-Anhalt,2021-12-28
ORD1390355,CUS206,B2C,Havana Club,Alcoholic Beverages,12.58,7,0.0,88.06,Bayern,2021-02-19
ORD294719,CUS8182,B2B,Fritz-Kola,Soft Drinks,2.7,45,0.05,115.43,Niedersachsen,2022-12-02
ORD256271,CUS2024,B2C,Volvic Touch,Water,1.46,13,0.0,18.98,Schleswig-Holstein,2023-10-06
ORD2135587,CUS2747,B2B,Passion Fruit Juice,Juices,2.86,10,0.15,24.31,Nordrhein-Westfalen,2021-02-27
ORD168065,CUS722,B2C,San Pellegrino,Water,0.89,14,0.0,12.46,Rheinland-Pfalz,2022-12-15
ORD98305,CUS5048,B2C,Jack Daniels,Alcoholic Beverages,50.25,11,0.0,552.75,Saarland,2022-03-31
ORD1178269,CUS5595,B2C,Evian,Water,1.23,5,0.0,6.15,Schleswig-Holstein,2021-08-23
ORD1974250,CUS8235,B2B,Mango Juice,Juices,2.37,65,0.05,146.35,Saarland,2023-01-12
ORD1236083,CUS2392,B2B,Volvic,Water,0.53,55,0.1,26.24,Hamburg,2021-01-19
ORD2207408,CUS8309,B2B,Evian,Water,1.51,75,0.15,96.26,Hamburg,2021-08-22
ORD2009769,CUS7799,B2C,Jever,Alcoholic Beverages,1.99,11,0.0,21.89,Hessen,2023-08-04
ORD276854,CUS3905,B2C,Selters,Water,0.46,4,0.0,1.84,Hamburg,2021-08-03
ORD1220312,CUS6328,B2C,Rockstar,Soft Drinks,2.27,1,0.0,2.27,Rheinland-Pfalz,2022-07-24
ORD961891,CUS4234,B2B,Moët & Chandon,Alcoholic Beverages,92.02,87,0.1,7205.17,Nordrhein-Westfalen,2021-10-26
ORD2011737,CUS1212,B2C,Volvic,Water,0.55,15,0.0,8.25,Hessen,2021-04-16
ORD1791494,CUS3254,B2C,Passion Fruit Juice,Juices,3.02,2,0.0,6.04,Berlin,2022-10-11
ORD1312750,CUS5180,B2B,Volvic,Water,0.78,6,0.1,4.21,Rheinland-Pfalz,2022-10-03
ORD366827,CUS2136,B2C,Volvic,Water,0.57,11,0.0,6.27,Saarland,2022-01-09
ORD2077992,CUS9047,B2C,Krombacher,Alcoholic Beverages,1.54,7,0.0,10.78,Berlin,2021-03-21
ORD2525843,CUS9873,B2C,San Pellegrino,Water,0.91,13,0.0,11.83,Berlin,2023-12-28
ORD1471270,CUS5499,B2B,Evian,Water,0.76,58,0.05,41.88,Thüringen,2021-08-24
ORD2506408,CUS3633,B2B,Sauvignon Blanc,Alcoholic Beverages,16.33,75,0.1,1102.27,Sachsen,2022-04-13
ORD344071,CUS6535,B2B,Cranberry Juice,Juices,4.45,82,0.1,328.41,Thüringen,2022-01-31
ORD1895362,CUS2168,B2B,Tanqueray,Alcoholic Beverages,31.33,34,0.15,905.44,Mecklenburg-Vorpommern,2023-01-01
ORD720131,CUS8114,B2B,Veuve Clicquot,Alcoholic Beverages,34.36,10,0.05,326.42,Rheinland-Pfalz,2023-03-20
ORD1495620,CUS2896,B2C,Gerolsteiner,Water,1.04,14,0.0,14.56,Nordrhein-Westfalen,2022-08-17
ORD1280320,CUS295,B2C,Erdinger Weißbier,Alcoholic Beverages,2.24,7,0.0,15.68,Rheinland-Pfalz,2023-08-31
ORD1731622,CUS7309,B2B,Rotkäppchen Sekt,Alcoholic Beverages,9.92,93,0.1,830.3,Saarland,2022-11-02
ORD2298393,CUS9680,B2B,Passion Fruit Juice,Juices,4.22,77,0.1,292.45,Nordrhein-Westfalen,2023-04-16
ORD1356061,CUS6426,B2C,Rauch Multivitamin,Juices,2.45,14,0.0,34.3,Brandenburg,2023-02-22
ORD376327,CUS1031,B2B,Granini Apple,Juices,1.56,36,0.1,50.54,Baden-Württemberg,2021-02-28
ORD1272258,CUS8304,B2B,Jack Daniels,Alcoholic Beverages,45.21,5,0.05,214.75,Berlin,2021-10-01
ORD492508,CUS1372,B2C,Riesling,Alcoholic Beverages,4.32,12,0.0,51.84,Mecklenburg-Vorpommern,2023-06-19
ORD1493189,CUS4966,B2C,Sauvignon Blanc,Alcoholic Beverages,8.57,3,0.0,25.71,Mecklenburg-Vorpommern,2021-08-06
ORD556742,CUS5905,B2C,Kölsch,Alcoholic Beverages,0.96,15,0.0,14.4,Sachsen,2022-08-29
ORD549008,CUS3956,B2C,Evian,Water,1.23,7,0.0,8.61,Niedersachsen,2021-11-18
ORD578598,CUS6933,B2C,Fanta,Soft Drinks,1.16,6,0.0,6.96,Nordrhein-Westfalen,2021-05-06
ORD416221,CUS1444,B2C,Apollinaris,Water,0.93,15,0.0,13.95,Brandenburg,2021-01-09
ORD1589826,CUS1898,B2C,Evian,Water,1.26,15,0.0,18.9,Niedersachsen,2022-12-28
ORD641153,CUS3788,B2C,Apollinaris,Water,0.96,3,0.0,2.88,Schleswig-Holstein,2022-12-14
ORD1486862,CUS3951,B2C,Fritz-Kola,Soft Drinks,2.05,14,0.0,28.7,Hessen,2022-12-08
ORD2598160,CUS9038,B2C,Rauch Multivitamin,Juices,2.45,11,0.0,26.95,Baden-Württemberg,2023-09-04
ORD49859,CUS4312,B2B,Havana Club,Alcoholic Beverages,31.09,17,0.05,502.1,Hamburg,2023-06-22
ORD1889452,CUS5008,B2B,San Pellegrino,Water,1.0,33,0.1,29.7,Saarland,2022-08-14
ORD201702,CUS5954,B2C,Vio Wasser,Water,1.66,5,0.0,8.3,Schleswig-Holstein,2022-08-01
ORD2330463,CUS3652,B2B,Mountain Dew,Soft Drinks,1.18,67,0.1,71.15,Hamburg,2022-08-30
ORD555584,CUS4920,B2C,Kölsch,Alcoholic Beverages,0.99,15,0.0,14.85,Schleswig-Holstein,2023-01-28
ORD615662,CUS6098,B2B,Beck's,Alcoholic Beverages,1.2,7,0.05,7.98,Saarland,2022-03-26
ORD689894,CUS8732,B2C,Passion Fruit Juice,Juices,2.93,8,0.0,23.44,Schleswig-Holstein,2021-09-23
ORD197785,CUS4894,B2B,Moët & Chandon,Alcoholic Beverages,129.46,88,0.1,10253.23,Schleswig-Holstein,2022-10-06
ORD141007,CUS7707,B2B,Warsteiner,Alcoholic Beverages,1.24,50,0.1,55.8,Saarland,2023-06-13
ORD1946157,CUS1212,B2C,Sauvignon Blanc,Alcoholic Beverages,8.57,2,0.0,17.14,Hessen,2021-12-03
ORD1866207,CUS7,B2C,Sprite,Soft Drinks,0.56,3,0.0,1.68,Niedersachsen,2023-11-22
ORD563314,CUS2078,B2C,San Pellegrino,Water,0.91,3,0.0,2.73,Schleswig-Holstein,2023-06-09
ORD2321149,CUS6274,B2B,Havana Club,Alcoholic Beverages,21.62,20,0.1,389.16,Rheinland-Pfalz,2022-03-06
ORD1593768,CUS603,B2B,Hohes C Orange,Juices,1.15,50,0.05,54.62,Baden-Württemberg,2021-08-01
ORD1422651,CUS3589,B2C,Bacardi,Alcoholic Beverages,13.44,1,0.0,13.44,Sachsen,2021-10-18
ORD2897027,CUS4766,B2C,Apollinaris,Water,0.99,5,0.0,4.95,Sachsen,2023-07-25
ORD2400666,CUS948,B2B,Volvic Touch,Water,0.64,1,0.05,0.61,Thüringen,2021-05-01
ORD276953,CUS4824,B2C,Hohes C Orange,Juices,1.8,12,0.0,21.6,Saarland,2022-02-08
ORD322517,CUS7235,B2C,San Pellegrino,Water,0.86,7,0.0,6.02,Hamburg,2021-08-04
ORD222522,CUS3593,B2C,Volvic Touch,Water,1.38,6,0.0,8.28,Hessen,2021-04-20
ORD1332448,CUS3252,B2C,Mountain Dew,Soft Drinks,0.99,4,0.0,3.96,Bayern,2023-06-03
ORD2984045,CUS3426,B2B,Jever,Alcoholic Beverages,1.51,67,0.1,91.05,Hessen,2023-08-24
ORD1164476,CUS9982,B2C,Augustiner,Alcoholic Beverages,1.12,15,0.0,16.8,Schleswig-Holstein,2022-04-09
ORD65210,CUS7133,B2C,Schwip Schwap,Soft Drinks,1.2,10,0.0,12.0,Hamburg,2021-06-03
ORD1746158,CUS7911,B2B,Mountain Dew,Soft Drinks,0.96,24,0.05,21.89,Brandenburg,2023-02-14
ORD2309677,CUS1247,B2B,Evian,Water,1.35,37,0.1,44.96,Nordrhein-Westfalen,2022-06-30
ORD2197083,CUS4876,B2C,Beck's,Alcoholic Beverages,1.46,10,0.0,14.6,Mecklenburg-Vorpommern,2021-08-11
ORD1642931,CUS6752,B2B,Mango Juice,Juices,2.62,72,0.1,169.78,Sachsen,2022-09-05
ORD2762112,CUS9983,B2B,Volvic,Water,0.94,80,0.05,71.44,Bayern,2021-01-20
ORD291748,CUS1544,B2C,Moët & Chandon,Alcoholic Beverages,57.11,3,0.0,171.33,Thüringen,2021-05-12
ORD136955,CUS1808,B2C,Tanqueray,Alcoholic Beverages,33.6,15,0.0,504.0,Baden-Württemberg,2021-10-21
ORD2700244,CUS9095,B2C,Cranberry Juice,Juices,3.56,4,0.0,14.24,Berlin,2022-10-03
ORD1280780,CUS2822,B2B,Coca-Cola,Soft Drinks,1.19,29,0.05,32.78,Bremen,2022-09-25
ORD2723872,CUS5350,B2C,Kölsch,Alcoholic Beverages,0.99,1,0.0,0.99,Bayern,2023-08-19
ORD2378948,CUS9269,B2B,Selters,Water,0.99,68,0.05,63.95,Mecklenburg-Vorpommern,2021-08-14
ORD1392690,CUS3210,B2C,Evian,Water,1.26,4,0.0,5.04,Bayern,2022-03-20
ORD1006787,CUS4996,B2C,Rauch Multivitamin,Juices,2.31,15,0.0,34.65,Bremen,2021-04-16
ORD1619668,CUS4311,B2C,Kölsch,Alcoholic Beverages,0.99,11,0.0,10.89,Hessen,2023-10-12
ORD2781412,CUS8398,B2B,Augustiner,Alcoholic Beverages,1.27,37,0.05,44.64,Bremen,2021-10-11
ORD2813270,CUS808,B2B,Fanta,Soft Drinks,1.13,89,0.1,90.51,Rheinland-Pfalz,2023-01-05
ORD2676632,CUS2237,B2B,Tomato Juice,Juices,3.07,61,0.05,177.91,Berlin,2022-04-27
ORD1955689,CUS8278,B2B,Gerolsteiner,Water,1.34,61,0.05,77.65,Nordrhein-Westfalen,2022-09-05
ORD240498,CUS6159,B2B,Volvic,Water,0.53,54,0.05,27.19,Nordrhein-Westfalen,2022-09-10
ORD379490,CUS3736,B2C,Monster,Soft Drinks,3.12,13,0.0,40.56,Berlin,2021-09-28
ORD1109775,CUS9454,B2C,Chardonnay,Alcoholic Beverages,4.88,7,0.0,34.16,Saarland,2022-03-27
ORD501638,CUS9296,B2C,Red Bull,Soft Drinks,2.28,7,0.0,15.96,Hessen,2022-02-27
ORD642600,CUS3503,B2C,Mango Juice,Juices,3.12,9,0.0,28.08,Hamburg,2021-08-08
ORD205182,CUS3441,B2C,Havana Club,Alcoholic Beverages,12.58,1,0.0,12.58,Bayern,2021-07-25
ORD2596308,CUS8240,B2B,Tanqueray,Alcoholic Beverages,31.69,47,0.05,1414.96,Baden-Württemberg,2023-07-02
ORD1160670,CUS5785,B2C,San Pellegrino,Water,0.86,3,0.0,2.58,Niedersachsen,2021-08-20
ORD1700708,CUS3892,B2C,Passion Fruit Juice,Juices,3.11,11,0.0,34.21,Saarland,2023-02-25
ORD116612,CUS6633,B2C,Mango Juice,Juices,3.12,7,0.0,21.84,Sachsen-Anhalt,2021-03-01
ORD298385,CUS2408,B2B,Rauch Multivitamin,Juices,1.63,67,0.05,103.75,Rheinland-Pfalz,2022-11-18
ORD909527,CUS3976,B2B,Club Mate,Soft Drinks,2.01,35,0.15,59.8,Rheinland-Pfalz,2021-11-29
ORD2095321,CUS5431,B2C,Warsteiner,Alcoholic Beverages,1.08,12,0.0,12.96,Hamburg,2023-12-13
ORD1371107,CUS7357,B2C,Vittel,Water,0.58,6,0.0,3.48,Saarland,2022-04-12
ORD809520,CUS4280,B2C,Gerolsteiner,Water,1.07,6,0.0,6.42,Nordrhein-Westfalen,2023-06-03
ORD1199160,CUS2200,B2B,Apollinaris,Water,1.72,5,0.15,7.31,Hessen,2022-08-19
ORD1081155,CUS3721,B2B,Kölsch,Alcoholic Beverages,1.49,12,0.1,16.09,Brandenburg,2021-04-19
ORD2304223,CUS6432,B2C,Vio Wasser,Water,1.66,10,0.0,16.6,Schleswig-Holstein,2022-06-17
ORD622020,CUS7216,B2C,Selters,Water,0.49,3,0.0,1.47,Hamburg,2023-12-26
ORD1243128,CUS8830,B2C,Vittel,Water,0.59,4,0.0,2.36,Mecklenburg-Vorpommern,2023-11-11
ORD1562777,CUS8436,B2B,Evian,Water,0.93,60,0.05,53.01,Saarland,2022-07-13
ORD2468140,CUS3498,B2C,Fanta,Soft Drinks,1.19,5,0.0,5.95,Hamburg,2022-01-07
ORD2505134,CUS6108,B2B,Gerolsteiner,Water,1.27,20,0.05,24.13,Saarland,2022-03-17
ORD1761355,CUS7562,B2C,Tomato Juice,Juices,3.43,11,0.0,37.73,Berlin,2023-12-27
ORD732115,CUS2503,B2C,Fritz-Kola,Soft Drinks,2.05,1,0.0,2.05,Baden-Württemberg,2022-02-20
ORD2824316,CUS2660,B2C,Sauvignon Blanc,Alcoholic Beverages,8.83,1,0.0,8.83,Schleswig-Holstein,2022-12-30
ORD1120802,CUS4717,B2B,Passion Fruit Juice,Juices,2.39,10,0.05,22.7,Sachsen,2022-12-15
ORD1711131,CUS1498,B2C,Club Mate,Soft Drinks,2.19,11,0.0,24.09,Bremen,2022-11-22
ORD1434784,CUS5107,B2C,Rauch Multivitamin,Juices,2.38,12,0.0,28.56,Saarland,2022-05-11
ORD1420803,CUS4384,B2C,Apollinaris,Water,0.99,15,0.0,14.85,Saarland,2023-10-19
ORD2537525,CUS8772,B2B,Red Bull,Soft Drinks,3.51,43,0.15,128.29,Mecklenburg-Vorpommern,2023-09-08
ORD2631184,CUS8824,B2C,Chardonnay,Alcoholic Beverages,5.03,2,0.0,10.06,Mecklenburg-Vorpommern,2023-06-15
ORD1224696,CUS1725,B2B,Granini Apple,Juices,1.35,35,0.05,44.89,Hessen,2021-11-10
ORD2321810,CUS2629,B2C,Coca-Cola,Soft Drinks,1.04,10,0.0,10.4,Baden-Württemberg,2021-10-26
ORD1879696,CUS5568,B2B,Erdinger Weißbier,Alcoholic Beverages,1.49,46,0.1,61.69,Hamburg,2021-04-11
ORD537917,CUS4505,B2C,Selters,Water,0.49,2,0.0,0.98,Hessen,2023-03-23
ORD2976482,CUS5259,B2B,Coca-Cola,Soft Drinks,1.08,86,0.1,83.59,Hamburg,2022-08-10
ORD2607125,CUS4516,B2C,Monster,Soft Drinks,3.21,12,0.0,38.52,Brandenburg,2022-03-04
ORD2152471,CUS1199,B2C,Vittel,Water,0.59,8,0.0,4.72,Thüringen,2023-02-09
ORD328114,CUS2652,B2C,Selters,Water,0.46,7,0.0,3.22,Sachsen-Anhalt,2021-06-15
ORD993295,CUS8025,B2B,Mango Juice,Juices,3.44,84,0.15,245.62,Sachsen-Anhalt,2023-04-20
ORD1998632,CUS3010,B2C,Rauch Multivitamin,Juices,2.45,7,0.0,17.15,Niedersachsen,2023-05-17
ORD2253073,CUS2177,B2B,Fanta,Soft Drinks,0.6,83,0.1,44.82,Hamburg,2023-06-28
ORD1046185,CUS4540,B2C,Volvic,Water,0.58,4,0.0,2.32,Bayern,2023-02-02
ORD1372731,CUS7799,B2C,Riesling,Alcoholic Beverages,4.07,1,0.0,4.07,Hessen,2021-10-17
ORD1336514,CUS3775,B2B,Cranberry Juice,Juices,2.29,10,0.05,21.76,Sachsen-Anhalt,2022-11-26
ORD592225,CUS1658,B2C,Gerolsteiner,Water,1.07,11,0.0,11.77,Bayern,2023-09-12
ORD1096467,CUS1394,B2C,Gerolsteiner,Water,1.04,3,0.0,3.12,Nordrhein-Westfalen,2022-01-29
ORD2796487,CUS4898,B2C,Passion Fruit Juice,Juices,2.93,14,0.0,41.02,Nordrhein-Westfalen,2021-03-22
ORD2790053,CUS5855,B2B,Hohes C Orange,Juices,1.12,29,0.05,30.86,Brandenburg,2021-09-18
ORD1485202,CUS4872,B2C,Krombacher,Alcoholic Beverages,1.63,10,0.0,16.3,Berlin,2023-03-03
ORD311959,CUS2683,B2C,Selters,Water,0.49,11,0.0,5.39,Nordrhein-Westfalen,2023-07-23
ORD277942,CUS4751,B2C,Gerolsteiner,Water,1.01,3,0.0,3.03,Sachsen-Anhalt,2021-09-15
ORD2723196,CUS230,B2B,Coca-Cola,Soft Drinks,1.38,59,0.1,73.28,Sachsen,2023-02-09
ORD1652105,CUS4784,B2C,Mezzo Mix,Soft Drinks,0.61,3,0.0,1.83,Brandenburg,2022-11-23
ORD2560522,CUS8598,B2B,Mountain Dew,Soft Drinks,0.73,40,0.1,26.28,Baden-Württemberg,2022-03-07
ORD1210026,CUS5326,B2B,Gerolsteiner,Water,1.16,10,0.05,11.02,Sachsen-Anhalt,2021-05-16
ORD867420,CUS2862,B2B,Schwip Schwap,Soft Drinks,0.96,79,0.1,68.26,Rheinland-Pfalz,2022-12-03
ORD401214,CUS975,B2B,Passion Fruit Juice,Juices,2.58,13,0.05,31.86,Berlin,2022-02-19
ORD951722,CUS1564,B2C,Gerolsteiner,Water,1.07,14,0.0,14.98,Rheinland-Pfalz,2023-01-28
ORD1276174,CUS5948,B2C,Tomato Juice,Juices,3.33,14,0.0,46.62,Thüringen,2022-12-25
ORD2676884,CUS2043,B2B,Riesling,Alcoholic Beverages,3.6,52,0.05,177.84,Brandenburg,2022-02-25
ORD878985,CUS8977,B2C,Kölsch,Alcoholic Beverages,0.96,5,0.0,4.8,Sachsen-Anhalt,2022-04-29
ORD2235621,CUS8683,B2C,Gerolsteiner,Water,1.04,10,0.0,10.4,Nordrhein-Westfalen,2022-05-14
ORD1259569,CUS6598,B2C,Merlot,Alcoholic Beverages,4.22,2,0.0,8.44,Sachsen,2021-10-14
ORD621724,CUS6526,B2C,Apollinaris,Water,0.96,5,0.0,4.8,Sachsen-Anhalt,2022-11-26
ORD1039763,CUS9572,B2C,Cranberry Juice,Juices,3.56,6,0.0,21.36,Bremen,2022-10-16
ORD58592,CUS6560,B2C,Vittel,Water,0.65,9,0.0,5.85,Rheinland-Pfalz,2023-06-29
ORD1656941,CUS5571,B2B,Augustiner,Alcoholic Beverages,2.79,57,0.1,143.13,Schleswig-Holstein,2023-11-04
ORD1484255,CUS4810,B2C,Havana Club,Alcoholic Beverages,12.58,14,0.0,176.12,Saarland,2021-01-27
ORD841745,CUS5151,B2C,Pepsi,Soft Drinks,1.74,4,0.0,6.96,Sachsen-Anhalt,2023-06-15
ORD2461220,CUS2678,B2C,Hohes C Orange,Juices,1.86,10,0.0,18.6,Berlin,2023-12-21
ORD2844655,CUS7435,B2B,Mountain Dew,Soft Drinks,1.62,68,0.05,104.65,Schleswig-Holstein,2022-02-17
